Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-fixed.txt
  Finished robokop-biolink3-fixed.txt, still running: 0
Loaded 18138526 facts in 1 min, 35 s using 10032 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?e  biolink:contributes_to  ?b  ?e  metabolic_processing_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.008333333	0.034482759	1	120	29	?a
?e  biolink:decreases_response_to  ?a  ?e  biolink:genetic_association  ?b   => ?a  biolink:contraindicated_for  ?b	0.017809977	0.004499738	0.015623966	472	104895	30210	?a
?e  biolink:causes  ?b  ?e  biolink:has_part  ?a   => ?a  biolink:contraindicated_for  ?b	0.002867708	0.004065911	0.036138849	76	18692	2103	?a
?e  biolink:genetic_association  ?b  ?e  decreased_metabolic_processing_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.002452645	0.012712693	0.029385172	65	5113	2212	?a
?e  biolink:genetic_association  ?b  ?e  increased_uptake_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.00075466	0.001893939	0.008726003	20	10560	2292	?a
?e  biolink:genetic_association  ?b  ?e  increased_synthesis_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.002188514	0.003378969	0.023135221	58	17165	2507	?a
?e  biolink:genetic_association  ?b  ?e  increased_secretion_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.004829824	0.008564737	0.021761306	128	14945	5882	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:genetic_association  ?b   => ?a  biolink:contraindicated_for  ?b	0.028111086	0.005292321	0.015218057	745	140770	48955	?a
?e  biolink:genetic_association  ?b  ?e  transport_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.001056524	0.004691689	0.016184971	28	5968	1730	?a
?e  biolink:contributes_to  ?b  ?e  increased_secretion_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000113199	0.000052979	0.050847458	3	56626	59	?a
?e  biolink:genetic_association  ?b  ?e  increased_molecular_modification_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000150932	0.013245033	0.03539823	4	302	113	?a
?e  biolink:genetic_association  ?b  ?e  synthesis_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000792393	0.006469501	0.031065089	21	3246	676	?a
?e  biolink:genetic_association  ?b  ?e  decreased_synthesis_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.001547053	0.009141583	0.039767216	41	4485	1031	?a
?e  biolink:genetic_association  ?b  ?e  decreased_secretion_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.001396121	0.009759958	0.022519781	37	3791	1643	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:contributes_to  ?b   => ?a  biolink:contraindicated_for  ?b	0.000188665	0.002072109	0.004882812	5	2413	1024	?a
?e  biolink:genetic_association  ?b  ?e  increased_transport_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000830126	0.00170305	0.006707317	22	12918	3280	?a
?e  biolink:genetic_association  ?b  ?e  decreased_uptake_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000301864	0.002588159	0.00990099	8	3091	808	?a
?e  biolink:genetic_association  ?b  ?e  secretion_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000415063	0.022494888	0.046218487	11	489	238	?a
?e  biolink:genetic_association  ?b  ?e  uptake_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.00094697	0.004347826	1	1056	230	?a
?e  biolink:genetic_association  ?b  ?e  increased_degradation_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000150932	0.001957905	0.008316008	4	2043	481	?a
?e  biolink:genetic_association  ?b  ?e  decreased_molecular_interaction_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.00052687	0.010989011	1	1898	91	?a
?e  biolink:genetic_association  ?b  ?e  decreased_degradation_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000150932	0.009195402	0.024242424	4	435	165	?a
?e  biolink:genetic_association  ?b  ?e  localization_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.000607903	0.009708738	1	1645	103	?a
?e  biolink:genetic_association  ?b  ?e  degradation_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.019607843	0.045454545	1	51	22	?a
?e  biolink:genetic_association  ?b  ?e  decreased_transport_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000188665	0.001464558	0.018867925	5	3414	265	?a
?e  biolink:genetic_association  ?b  ?e  increased_activity_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000641461	0.00314291	0.024495677	17	5409	694	?a
?e  biolink:genetic_association  ?b  ?e  increased_molecular_interaction_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000452796	0.003305785	0.023255814	12	3630	516	?a
?e  biolink:genetic_association  ?b  ?e  decreased_activity_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000905592	0.009584665	0.041450777	24	2504	579	?a
?e  biolink:causes  ?b  ?e  biolink:related_to  ?a   => ?a  biolink:contraindicated_for  ?b	0.00301864	0.000715429	0.021036024	80	111821	3803	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:contributes_to  ?b   => ?a  biolink:contraindicated_for  ?b	0.000452796	0.000088446	0.030379747	12	135676	395	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:genetic_association  ?b   => ?a  biolink:contraindicated_for  ?b	0.032488114	0.000173786	0.020761496	861	4954375	41471	?a
?f  biolink:genetic_association  ?b  ?a  biolink:physically_interacts_with  ?f   => ?a  biolink:contraindicated_for  ?b	0.000113199	0.000000773	0.015384615	3	3882087	195	?a
?a  biolink:related_to  ?f  ?b  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.00113199	0.000000062	0.00007036	30	480861042	426379	?a
Mining done in 42.53 s
Total time 2 min, 17 s
347 rules mined.
